,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes,director(s),cast
3515,440974,tt10050328,tvEpisode,Human Monster,Human Monster,0,2019,23,"Action,Animation,Comedy",8.5,1410,"['Hiroyuki Okuno', 'Chikara Sakurai']","['Hikaru Midorikawa', 'Hiroki Yasumoto', 'Yûki Kaji', 'Makoto Furukawa', 'Kaito Ishikawa']"
3516,440980,tt10050340,tvEpisode,The Resistance of the Strong,The Resistance of the Strong,0,2019,23,"Action,Animation,Comedy",8.6,1391,"['Yoshio Suzuki', 'Chikara Sakurai']","['Tesshô Genda', 'Yûji Ueda', 'Hikaru Midorikawa', 'Masaya Matsukaze', 'Makoto Furukawa']"
3517,440981,tt10050342,tvEpisode,The Troubles of the Strongest,The Troubles of the Strongest,0,2019,23,"Action,Animation,Comedy",8.1,1116,"['Chikara Sakurai', 'Shuji Miyazaki']","['Hikaru Midorikawa', 'Masaya Matsukaze', 'Yûki Kaji', 'Makoto Furukawa', 'Kaito Ishikawa']"
3518,440982,tt10050346,tvEpisode,The Encircling Net of Justice,The Encircling Net of Justice,0,2019,23,"Action,Animation,Comedy",7.9,1036,"['Chikara Sakurai', 'Ryô Andô']","['Tesshô Genda', 'Minami Takayama', 'Hikaru Midorikawa', 'Makoto Furukawa', 'Kaito Ishikawa']"
3519,440983,tt10050348,tvEpisode,Everyone's Dignity,Everyone's Dignity,0,2019,23,"Action,Animation,Comedy",9.1,1337,"['Katsushi Sakurabi', 'Chikara Sakurai']","['Kazuhiro Yamaji', 'Hikaru Midorikawa', 'Hiroki Yasumoto', 'Makoto Furukawa', 'Kaito Ishikawa']"
3520,440996,tt10050766,movie,Brené Brown: The Call to Courage,Brené Brown: The Call to Courage,0,2019,76,"Documentary,Drama",7.7,1198,['Sandra Restrepo'],['Brené Brown']
3521,440984,tt10050352,tvEpisode,Cleaning Up the Disciple's Mess,Cleaning Up the Disciple's Mess,0,2019,23,"Action,Animation,Comedy",8.8,1249,"['Makoto Sokuza', 'Yohei Suzuki', 'Chikara Sakurai']","['Kazuhiro Yamaji', 'Hikaru Midorikawa', 'Makoto Furukawa', 'Kaito Ishikawa']"
3522,441119,tt10055770,movie,Vellai Pookal,Vellaipookal,0,2019,122,"Crime,Drama,Thriller",7.2,1459,['Vivek Elangovan'],"['Charlie', 'Vivek', 'Pooja Devariya', 'Dev']"
3523,441277,tt10060094,movie,The Knight Before Christmas,The Knight Before Christmas,0,2019,92,"Adventure,Comedy,Drama",5.5,15132,['Monika Mitchell'],"['Emmanuelle Chriqui', 'Vanessa Hudgens', 'Ella Kenion', 'Josh Whitehouse']"
3524,441149,tt10056220,tvEpisode,The Quest for Peace,The Quest for Peace,0,2019,42,"Action,Adventure,Drama",8.2,1074,['Jesse Warn'],"['Chyler Leigh', 'Mehcad Brooks', 'Melissa Benoist', 'Katie McGrath']"
3525,521119,tt11766802,movie,Dance with Me,"Jahan, Ba Man Beraghs",0,2019,94,"Comedy,Drama,Fantasy",6.5,1179,['Sorush Sehhat'],"['Ali Mosaffa', 'Hanie Tavassoli', 'Javad Ezati', 'Pejman Jamshidi']"
3526,440601,tt10039344,movie,Countdown,Countdown,0,2019,90,"Horror,Thriller",5.4,27592,['Justin Dec'],"['Peter Facinelli', 'Jordan Calloway', 'Elizabeth Lail', 'Talitha Eliana Bateman']"
3527,444849,tt10136898,tvMovie,Christmas Wishes and Mistletoe Kisses,Christmas Wishes and Mistletoe Kisses,0,2019,84,"Drama,Family,Romance",6.6,1170,['D.J. Viola'],"['Donna Mills', 'Matthew Davis', 'Brandon Quinn', 'Jill Wagner']"
3528,444843,tt10136854,tvMovie,Sailing Into Love,Sailing Into Love,0,2019,84,"Comedy,Drama,Family",6.6,1017,['Lee Friedlander'],"['Leah Renee', 'Chris McNally', 'Fiona Vroom', 'Garry Garneau']"
3529,444841,tt10136826,tvMovie,"Paris, Wine and Romance",A Paris Romance,0,2019,84,Romance,6.8,1028,['Alex Zamm'],"['Roxanne McKee', 'Michael D. Xavier', 'Jen Lilley', 'Dan Jeannotte']"
3530,500890,tt11290058,tvEpisode,A High Bar,A High Bar,0,2019,22,"Action,Adventure,Animation",8.5,1083,"['Cecilia Aranovich', 'Frank Marino', 'Ben Jones', 'Matt Garofalo']","['Kaley Cuoco', 'J.B. Smoove', 'Lake Bell', 'Matt Oberg']"
3531,501226,tt11296132,movie,The Singer,Motreb,0,2019,107,"Comedy,Drama,Music",4.5,1136,['Mostafa Kiayee'],"['Parviz Parastui', 'Elnaz Shakerdust', 'Ziba Hajian', 'Amir Sotoodeh']"
3532,501786,tt11310004,movie,The First Temptation of Christ,A Primeira Tentação de Cristo,0,2019,46,Comedy,4.6,3196,['Rodrigo Van Der Put'],"['Robson Nunes', 'Gregório Duvivier', 'Fábio Porchat', 'Rafael Portugal', 'Evelyn Castro', 'Antonio Tabet']"
3533,502107,tt11316824,movie,Happy Old Year,Happy Old Year,0,2019,113,"Drama,Romance",7.3,1557,['Nawapol Thamrongrattanarit'],"['Sunny Suwanmethanont', 'Chutimon Chuengcharoensukying', 'Sarika Sartsilpsupa', 'Thirawat Ngosawang']"
3534,444178,tt10121372,movie,Roger Waters - Us + Them,Roger Waters: Us + Them,0,2019,135,"Documentary,Music",8.1,1000,"['Roger Waters', 'Sean Evans']","['Anais Dupay-Rahman', 'Rufat Aliyev', 'Farshid Azizi', 'Nikoo Bafti', 'Azzurra Caccetta']"
3535,509913,tt11497402,movie,V1 Murder Case,V1 Murder Case,0,2019,112,"Drama,Thriller",7.0,1126,['Pavel Navageethan'],"['Mime Gopi', 'Eashvar Karthic', 'Lijeesh', 'Dashish Daney Abraham', 'Poorna Balasubramaniyam', 'Ram Arun Castro', 'Dinesh', 'Ramachandran Durairaj', 'Juliya']"
3536,508961,tt11469744,movie,Mathu Vadalara,Mathu Vadalara,0,2019,130,"Comedy,Crime,Thriller",8.2,2897,['Ritesh Rana'],"['Sri Simha Koduri', 'Satya', 'Naresh Agastya', 'Athulya Chandra']"
3537,508998,tt11470614,tvEpisode,Lemillion,Lemillion,0,2019,24,"Action,Adventure,Animation",9.6,1631,"['Masahiro Mukai', 'Kenji Nagasaki', 'Setsumu Doukawa']","['Misato Fukuen', 'Kellen Goff', 'Takumi Asahina', 'Daichi Endo']"
3538,443937,tt10115562,movie,On a Magical Night,Chambre 212,0,2019,86,Comedy,6.0,1595,['Christophe Honoré'],"['Chiara Mastroianni', 'Benjamin Biolay', 'Vincent Lacoste', 'Kolia Abiteboul']"
3539,444627,tt10133300,movie,Rakshasudu,Rakshasudu,0,2019,122,"Action,Crime,Thriller",8.1,1073,['Ramesh Varma'],"['Sai Srinivas Bellamkonda', 'Anupama Parameswaran', 'Saravanan', 'Abhirami']"
3540,505321,tt11385066,movie,The App,The App,0,2019,78,"Drama,Sci-Fi,Thriller",2.6,1149,['Elisa Fuksas'],"['Salvatore Costa', 'Maurizio Di Carmine', 'Jessica Cressy', 'Vincenzo Crea']"
3541,444395,tt10127562,movie,Dragon Quest: Your Story,Dragon Quest: Your Story,0,2019,103,"Adventure,Animation,Family",6.6,2342,['Takashi Yamazaki'],"['Steve Blum', 'Kasumi Arimura', 'Shaun Conde', 'Jacob Craner']"
3542,506692,tt11418452,movie,Son of a Rich,Kholop,0,2019,109,Comedy,6.7,3239,['Klim Shipenko'],"['Ivan Okhlobystin', 'Vadim Demchog', 'Milos Bikovic', 'Aleksandra Bortich']"
3543,465350,tt10545484,movie,Evaru,Evaru,0,2019,118,"Crime,Drama,Thriller",8.2,4130,['Venkat Ramji'],"['Regina Cassandra', 'Murli Sharma', 'Adivi Sesh', 'Naveen Chandra']"
3544,465308,tt10545076,movie,Bring the Soul: The Movie,Bring the Soul: The Movie,0,2019,103,"Documentary,Music",8.2,1205,['Jun-Soo Park'],['BTS']
3545,465671,tt10550884,movie,The Divine Fury,Saja,0,2019,129,"Action,Horror,Thriller",6.2,2281,['Joo-hwan Kim'],"['Sung-Ki Ahn', 'Woo-sik Choi', 'Ji-Hoon Jung', 'Seo-joon Park', 'Woo Do-Hwan', 'Eun-hyung Jo', 'Seung-Joon Lee']"
3546,465475,tt10547784,tvEpisode,The Answer,The Answer,0,2019,21,"Comedy,Drama,Fantasy",8.7,1824,['Valeria Migliassi Collins'],"['Kristen Bell', 'Jameela Jamil', 'William Jackson Harper', ""D'Arcy Carden""]"
3547,465040,tt10540520,tvEpisode,Episode #2.3,Episode #2.3,0,2019,22,"Adventure,Comedy,Crime",8.2,2213,['Lucy Forbes'],"['Christine Bottomley', 'Jessica Barden', 'Alex Lawther', 'Naomi Ackie']"
3548,465041,tt10540524,tvEpisode,Episode #2.4,Episode #2.4,0,2019,24,"Adventure,Comedy,Crime",8.3,2192,['Lucy Forbes'],"['Tim Key', 'Jessica Barden', 'Alex Lawther', 'Naomi Ackie']"
3549,465044,tt10540534,tvEpisode,Episode #2.5,Episode #2.5,0,2019,21,"Adventure,Comedy,Crime",7.8,2077,['Destiny Ekaragha'],"['Paterson Joseph', 'Jessica Barden', 'Alex Lawther', 'Naomi Ackie']"
3550,465046,tt10540538,tvEpisode,Episode #2.6,Episode #2.6,0,2019,19,"Adventure,Comedy,Crime",7.9,2076,['Destiny Ekaragha'],"['Jessica Barden', 'Alex Lawther', 'Naomi Ackie', 'Josh Dylan']"
3551,465047,tt10540540,tvEpisode,Episode #2.7,Episode #2.7,0,2019,24,"Adventure,Comedy,Crime",9.1,2754,['Destiny Ekaragha'],"['Jessica Barden', 'Alex Lawther', 'Naomi Ackie', 'Divian Ladwa']"
3552,465050,tt10540548,tvEpisode,Episode #2.8,Episode #2.8,0,2019,19,"Adventure,Comedy,Crime",8.8,2649,['Destiny Ekaragha'],"['Jessica Barden', 'Alex Lawther', 'Naomi Ackie', 'Josh Dylan']"
3553,465845,tt10553910,tvMovie,Picture a Perfect Christmas,Picture a Perfect Christmas,0,2019,90,"Drama,Romance",6.9,1181,['Paul Ziller'],"['Paula Shaw', 'Luke Roessler', 'Merritt Patterson', 'Jon Cor']"
3554,465727,tt10551608,movie,Thanneermathan Dinangal,Thanneer Mathan Dhinangal,0,2019,136,"Comedy,Romance",8.0,2072,['Girish A.D.'],"['Vineeth Sreenivasan', 'Mathew Thomas', 'Anaswara Rajan', 'Nalsen K. Gafoor']"
3555,465918,tt10556036,movie,Jiivi,Jiivi,0,2019,122,"Drama,Thriller",7.8,1258,['V.J. Gopinath'],"['Rama', 'Rohini', 'Monica Chinnakotla', 'Vetri', 'Karunakaran']"
3556,463784,tt10516086,movie,Vernost,Vernost,0,2019,82,Drama,5.9,1381,['Nigina Sayfullaeva'],"['Aleksey Agranovich', 'Aleksandr Pal', 'Evgeniya Gromova', 'Marina Vasileva']"
3557,463834,tt10516390,tvMovie,"Frankenstein's Monster's Monster, Frankenstein","Frankenstein's Monster's Monster, Frankenstein",0,2019,32,Comedy,5.9,1939,['Daniel Gray Longino'],"['Mary Woronov', 'David Harbour', 'Kate Berlant', 'Alex Ozerov']"
3558,463645,tt10515086,movie,The Blue Elephant 2,The Blue Elephant 2,0,2019,130,"Crime,Drama,Horror",8.1,8403,['Marwan Hamed'],"['Hind Sabri', 'Nelly Karim', 'Karim Abdel Aziz', 'Eyad Nassar']"
3559,463732,tt10515852,tvMovie,Steven Universe: The Movie,Steven Universe: The Movie,0,2019,82,"Action,Adventure,Animation",7.8,4823,"['Rebecca Sugar', 'Joseph D. Johnston', 'Kat Morris']","['Deedee Magno', 'Estelle', 'Michaela Dietz', 'Zach Callison']"
3560,462922,tt10498810,movie,Annabellum: The Curse of Salem,Annabellum: The Curse of Salem,0,2019,76,"Mystery,Thriller",2.5,1105,['Craig Rees'],"['Andrew James Mead', 'Liam Clarke', 'Chris Millward', 'Monique Todd']"
3561,463986,tt10519182,movie,Khandaani Shafakhana,Khandaani Shafakhana,0,2019,136,"Comedy,Drama",4.0,1103,['Shilpi Dasgupta'],"['Sonakshi Sinha', 'Varun Sharma', 'Badshah', 'Priyansh Jora']"
3562,464189,tt10521814,movie,K-12,K-12,0,2019,96,"Fantasy,Horror,Musical",6.4,2419,['Alissa Torvinen'],"['Melanie Martinez', 'Emma Harvey', 'Megan Gage', 'Maggie Budzyna']"
3563,469520,tt10636966,tvEpisode,Are You the Mole?,Are You the Mole?,0,2019,42,"Crime,Drama,Mystery",9.6,1644,['Stephen Cragg'],"['Billy Brown', 'Viola Davis', 'Jack Falahee', 'Rome Flynn']"
3564,468932,tt10621032,movie,Lupin III: The First,Lupin III: The First,0,2019,93,"Action,Adventure,Animation",6.9,1887,['Takashi Yamazaki'],"['Kiyoshi Kobayashi', 'Daisuke Namikawa', ""Kan'ichi Kurita"", 'Miyuki Sawashiro']"
3565,469212,tt10627720,movie,Ne Zha,Ne Zha zhi mo tong jiang shi,0,2019,110,"Action,Adventure,Animation",7.5,6006,['Yu Yang'],"['Wei Yang', 'Yanting Lü', 'Joseph', 'Mo Han', 'Hao Chen', 'Qi Lü', 'Jiaming Zhang']"
3566,469021,tt10622790,movie,Cousins,Primos,0,2019,83,"Comedy,Drama,Romance",6.2,1164,['Mauro Carvalho'],"['Ana Rosita', 'Thiago Cazado', 'Paulo Sousa', 'Juliana Zancanaro', 'Duda Esteves', 'Denis Camargo', 'Carmem Lutcha', 'Dilza Scarpa']"
3567,470340,tt10656188,movie,The Queen of Black Magic,Ratu Ilmu Hitam,0,2019,99,"Horror,Mystery,Thriller",6.6,1203,['Kimo Stamboel'],"['Ario Bayu', 'Adhisty Zara', 'Hannah Al Rashid', 'Muzakki Ramdhan']"
3568,470291,tt10655676,tvEpisode,The Old Man and the Seat,The Old Man and the Seat,0,2019,22,"Adventure,Animation,Comedy",8.3,8968,"['Jacob Hair', 'Wesley Archer']","['Sarah Chalke', 'Chris Parnell', 'Spencer Grammer', 'Justin Roiland']"
3569,470292,tt10655678,tvEpisode,One Crew over the Crewcoo's Morty,One Crew over the Crewcoo's Morty,0,2019,22,"Adventure,Animation,Comedy",8.4,8776,"['Wesley Archer', 'Bryan Newton']","['Sarah Chalke', 'Chris Parnell', 'Spencer Grammer', 'Justin Roiland']"
3570,470293,tt10655680,tvEpisode,Claw and Hoarder: Special Ricktim's Morty,Claw and Hoarder: Special Ricktim's Morty,0,2019,22,"Adventure,Animation,Comedy",7.4,8556,"['Wesley Archer', 'Anthony Chun']","['Sarah Chalke', 'Chris Parnell', 'Spencer Grammer', 'Justin Roiland']"
3571,470294,tt10655682,tvEpisode,Rattlestar Ricklactica,Rattlestar Ricklactica,0,2019,22,"Adventure,Animation,Comedy",8.9,8150,"['Jacob Hair', 'Wesley Archer']","['Sarah Chalke', 'Chris Parnell', 'Spencer Grammer', 'Justin Roiland']"
3572,469875,tt10648440,movie,Exit,Eksiteu,0,2019,103,"Action,Comedy",7.0,4255,['Sang-Geun Lee'],"['Du-shim Ko', 'In-hwan Park', 'Jo Jung-Suk', 'Im Yoon-ah']"
3573,469990,tt10650610,tvMovie,"Sense, Sensibility & Snowmen","Sense, Sensibility & Snowmen",0,2019,83,Romance,6.5,1111,['David Winning'],"['Luke Macfarlane', 'Erin Krakow', 'Kimberley Sustad', 'Jason McKinnon']"
3574,467808,tt10592082,movie,Parineeta,Parineeta,0,2019,115,Romance,7.3,1070,['Raj Chakraborty'],"['Biswajit Chakraborty', 'Samiul Alam', 'Tulika Basu', 'Gaurav Chakrabarty']"
3575,467704,tt10589914,movie,The Forest of Love,Ai-naki mori de sakebe,0,2019,151,"Crime,Drama,Horror",6.3,1920,['Sion Sono'],"['Kippei Shîna', 'Shinnosuke Mitsushima', 'Kyoko Hinami', 'Eri Kamataki']"
3576,467121,tt10579992,movie,Mister America,Mister America,0,2019,89,Comedy,6.5,1144,['Eric Notarnicola'],"['Tim Heidecker', 'Gregg Turkington', 'Curtis Webster', 'Terri Parks']"
3577,468472,tt10608668,movie,Vikruthi,Vikrithi,0,2019,123,Comedy,7.4,1108,['Emcy Joseph'],"['Suraj Venjaramoodu', 'Soubin Shahir', 'Vincy Aloshious', 'Sudhi Koppa']"
3578,468576,tt10611372,movie,My Mom is a Character 3,Minha Mãe é uma Peça 3: O Filme,0,2019,111,Comedy,7.1,1740,['Susana Garcia'],"['Herson Capri', 'Paulo Gustavo', 'Mariana Xavier', 'Rodrigo Pandolfo']"
3579,457884,tt10399578,tvEpisode,A Special Christmas,A Special Christmas,0,2019,63,"Comedy,Romance",8.5,1207,['Christine Gernon'],"['Rob Brydon', 'James Corden', 'Laura Aikman', 'Julia Davis', 'Mathew Horne', 'Youssef Kerkour']"
3580,457149,tt10384744,movie,Heroic Losers,La odisea de los giles,0,2019,116,"Adventure,Comedy,Crime",7.2,8261,['Sebastián Borensztein'],"['Luis Brandoni', 'Ricardo Darín', 'Daniel Aráoz', 'Verónica Llinás']"
3581,454647,tt10333032,tvEpisode,Red Dawn,Red Dawn,0,2019,39,"Drama,Horror,Thriller",7.8,1952,['Gwyneth Horder-Payton'],"['Emma Roberts', 'Leslie Grossman', 'Billie Lourd', 'Cody Fern']"
3582,454651,tt10333046,tvEpisode,Final Girl,Final Girl,0,2019,47,"Drama,Horror,Thriller",8.4,2239,['John J. Gray'],"['Emma Roberts', 'Leslie Grossman', 'Billie Lourd', 'Cody Fern']"
3583,454650,tt10333042,tvEpisode,Rest in Pieces,Rest in Pieces,0,2019,38,"Drama,Horror,Thriller",7.5,1656,['Gwyneth Horder-Payton'],"['Emma Roberts', 'Leslie Grossman', 'Billie Lourd', 'Cody Fern']"
3584,454649,tt10333040,tvEpisode,The Lady in White,The Lady in White,0,2019,42,"Drama,Horror,Thriller",8.3,1887,['Liz Friedlander'],"['Emma Roberts', 'Leslie Grossman', 'Billie Lourd', 'Cody Fern']"
3585,454648,tt10333036,tvEpisode,Episode 100,Episode 100,0,2019,40,"Drama,Horror,Thriller",7.8,1842,['Loni Peristere'],"['Emma Roberts', 'Leslie Grossman', 'Billie Lourd', 'Cody Fern']"
3586,454646,tt10333030,tvEpisode,True Killers,True Killers,0,2019,41,"Drama,Horror,Thriller",8.2,2125,['Jennifer Lynch'],"['Emma Roberts', 'Leslie Grossman', 'Billie Lourd', 'Cody Fern']"
3587,454618,tt10332672,movie,Annem,Annem,0,2019,110,Drama,5.9,1322,['Mustafa Kotan'],"['Sumru Yavrucuk', 'Tuna Orhan', 'Sercan Badur', 'Özge Gürel']"
3588,454644,tt10333022,tvEpisode,Slashdance,Slashdance,0,2019,39,"Drama,Horror,Thriller",8.1,2251,['Mary Wigmore'],"['Emma Roberts', 'Leslie Grossman', 'Billie Lourd', 'Cody Fern']"
3589,454147,tt10324144,movie,Article 15,Article 15,0,2019,130,"Crime,Drama,Mystery",8.2,24190,['Anubhav Sinha'],"['Nassar', 'Manoj Pahwa', 'Kumud Mishra', 'Ayushmann Khurrana']"
3590,458235,tt10407272,movie,"Someone, Somewhere",Deux moi,0,2019,110,"Comedy,Drama,Romance",6.6,3017,['Cédric Klapisch'],"['François Berléand', 'Camille Cottin', 'François Civil', 'Ana Girardot']"
3591,458310,tt10409498,movie,Only the Animals,Seules les bêtes,0,2019,117,"Crime,Drama,Mystery",7.0,3245,['Dominik Moll'],"['Laure Calamy', 'Denis Ménochet', 'Damien Bonnard', 'Nadia Tereszkiewicz']"
3592,454868,tt10337788,tvEpisode,"Tinker, Tailor, Demon, Spy","Tinker, Tailor, Demon, Spy",0,2019,22,"Comedy,Drama,Fantasy",8.1,1515,['Morgan Sackett'],"['Kristen Bell', 'Jameela Jamil', 'William Jackson Harper', ""D'Arcy Carden""]"
3593,454867,tt10337786,tvEpisode,Chillaxing,Chillaxing,0,2019,22,"Comedy,Drama,Fantasy",7.5,1480,['Anya Adams'],"['Kristen Bell', 'Jameela Jamil', 'William Jackson Harper', ""D'Arcy Carden""]"
3594,454866,tt10337782,tvEpisode,A Girl from Arizona Part 2,A Girl from Arizona Part 2,0,2019,22,"Comedy,Drama,Fantasy",7.8,1517,['Drew Goddard'],"['Kristen Bell', 'Jameela Jamil', 'William Jackson Harper', ""D'Arcy Carden""]"
3595,454865,tt10337778,tvEpisode,Employee of the Bearimy,Employee of the Bearimy,0,2019,22,"Comedy,Drama,Fantasy",7.8,1425,['Beth McCarthy-Miller'],"['Kristen Bell', 'Jameela Jamil', 'William Jackson Harper', ""D'Arcy Carden""]"
3596,455239,tt10344956,tvMovie,Christmas in Rome,Christmas in Rome,0,2019,90,"Drama,Romance",6.8,1499,['Ernie Barbarash'],"['Franco Nero', 'Lacey Chabert', 'Sam Page', 'Holly Hayes']"
3597,455240,tt10344986,tvMovie,Christmas Town,Christmas Town,0,2019,80,"Drama,Romance",6.8,1265,['David Weaver'],"['Candace Cameron Bure', 'Beth Broderick', 'Jason Cermak', 'Tim Rozon']"
3598,455241,tt10345008,tvMovie,Write Before Christmas,Write Before Christmas,0,2019,84,"Drama,Romance",7.0,1863,['Pat Williams'],"['Lolita Davidovich', 'Grant Show', 'Chad Michael Murray', 'Torrey DeVitto']"
3599,455242,tt10345022,tvMovie,Merry & Bright,Merry & Bright,0,2019,84,"Drama,Romance",6.5,1247,['Gary Yates'],"['Jodie Sweetin', 'Sharon Lawrence', 'Andrew W. Walker', 'Stephanie Moroz']"
3600,455275,tt10346080,tvEpisode,Something More Important Than Life,Something More Important Than Life,0,2019,23,"Action,Animation,Fantasy",8.5,1025,"['Haruo Sotozaki', 'Yusuke Shibata']","['Hiro Shimono', 'Natsuki Hanae', 'Yoshitsugu Matsuoka', 'Akari Kitô']"
3601,454953,tt10339382,tvEpisode,Great and Sudden Change,Great and Sudden Change,0,2019,44,"Drama,Family",9.3,1427,['Amanda Tapping'],"['R.H. Thomson', 'Geraldine James', 'Dalila Bela', 'Amybeth McNulty']"
3602,454734,tt10334602,movie,Sivappu Manjal Pachai,Sivappu Manjal Pachai,0,2019,140,"Action,Thriller",7.1,1169,['Sasi'],"['Siddharth', 'G.V. Prakash Kumar', 'Lijo Mol Jose', 'Kashmira Pardesi']"
3603,456665,tt10375682,movie,Leberkäsjunkie,Leberkäsjunkie,0,2019,93,"Comedy,Crime",6.9,1004,['Ed Herzog'],"['Enzi Fuchs', 'Sebastian Bezzel', 'Simon Schwarz', 'Lisa Maria Potthoff']"
3604,456373,tt10370932,movie,Magamuni,Magamuni,0,2019,156,"Crime,Drama,Thriller",7.8,1739,['SanthaKumar'],"['Rohini', 'Arya', 'V. Jayaprakash', 'Indhuja Ravichandran']"
3605,461845,tt10477558,movie,Violet Evergarden: Eternity and the Auto Memories Doll,Vaioretto evâgâden gaiden: Eien to jidou shuki ningyou,0,2019,90,"Animation,Drama,Family",7.4,2553,"['Taichi Ishidate', 'Haruka Fujita']","['Bob Buchholz', 'Kira Buckland', 'Yui Ishikawa', 'Reba Buhr']"
3606,462033,tt10481868,movie,Black Christmas,Black Christmas,0,2019,92,"Horror,Mystery,Thriller",3.4,12340,['Sophia Takal'],"['Imogen Poots', ""Brittany O'Grady"", 'Aleyse Shannon', 'Lily Donoghue']"
3607,461947,tt10478714,tvEpisode,Tern Haven,Tern Haven,0,2019,64,Drama,9.4,2110,['Mark Mylod'],"['Brian Cox', 'Kieran Culkin', 'Hiam Abbass', 'Nicholas Braun']"
3608,461597,tt10472884,movie,Rascal Does Not Dream of Bunny Girl Senpai The Movie,Seishun Buta Yaro wa Yumemiru Shoujo no Yume wo Minai,0,2019,89,"Animation,Drama,Family",8.1,2161,['Sôichi Masui'],"['Asami Seto', 'Kaito Ishikawa', 'Inori Minase', 'Nao Tôyama']"
3609,461358,tt10468636,movie,Thambi,Thambi,0,2019,149,"Action,Thriller",6.8,1785,['Jeethu Joseph'],"['Sathyaraj', 'Showkar Janaki', 'Jyotika', 'Karthi']"
3610,461250,tt10467654,tvEpisode,Blurred Lines,Blurred Lines,0,2019,42,"Action,Adventure,Drama",7.2,1156,['Eric Dean Seaton'],"['Chyler Leigh', 'Mehcad Brooks', 'Melissa Benoist', 'Katie McGrath']"
3611,461253,tt10467676,tvEpisode,Confidence Women,Confidence Women,0,2019,42,"Action,Adventure,Drama",7.9,1192,['Shannon Kohli'],"['Chyler Leigh', 'Melissa Benoist', 'Katie McGrath', 'Jesse Rath']"
3612,461254,tt10467684,tvEpisode,Tremors,Tremors,0,2019,42,"Action,Adventure,Drama",8.0,1201,['Andi Armaganian'],"['Chyler Leigh', 'Melissa Benoist', 'Katie McGrath', 'Jesse Rath']"
3613,461256,tt10467688,tvEpisode,The Wrath of Rama Khan,The Wrath of Rama Khan,0,2019,42,"Action,Adventure,Drama",7.9,1039,['Marcus Stokes'],"['Chyler Leigh', 'Melissa Benoist', 'Katie McGrath', 'Jesse Rath']"
3614,453892,tt10320050,movie,Brother in Love,Aykut Eniste,0,2019,115,"Comedy,Family",7.1,4475,['Onur Bilgetay'],"['Ege Kökenli', 'Müfit Kayacan', 'Cem Gelinoglu', 'Melis Babadag']"
3615,462801,tt10495506,tvEpisode,Argestes,Argestes,0,2019,63,Drama,8.8,1458,['Matt Shakman'],"['Brian Cox', 'Kieran Culkin', 'Hiam Abbass', 'Nicholas Braun']"
3616,462802,tt10495518,tvEpisode,Return,Return,0,2019,64,Drama,8.4,1357,['Becky Martin'],"['Brian Cox', 'Kieran Culkin', 'Hiam Abbass', 'Nicholas Braun']"
3617,462803,tt10495526,tvEpisode,Dundee,Dundee,0,2019,65,Drama,8.8,1478,['Kevin Bray'],"['Brian Cox', 'Kieran Culkin', 'Hiam Abbass', 'Nicholas Braun']"
3618,459394,tt10433114,tvEpisode,New Mission,New Mission,0,2019,24,"Action,Animation,Fantasy",9.1,1223,"['Haruo Sotozaki', 'Yûichi Terao']","['Takahiro Sakurai', 'Hiro Shimono', 'Natsuki Hanae', 'Yoshitsugu Matsuoka']"
3619,459381,tt10433090,tvEpisode,The House with the Wisteria Family Crest,The House with the Wisteria Family Crest,0,2019,23,"Action,Animation,Fantasy",8.1,1029,"['Shûji Miyahara', 'Haruo Sotozaki']","['Hiro Shimono', 'Natsuki Hanae', 'Yoshitsugu Matsuoka', 'Akari Kitô']"
3620,459383,tt10433094,tvEpisode,Letting Someone Else Go First,Letting Someone Else Go First,0,2019,23,"Action,Animation,Fantasy",9.0,1118,"['Haruo Sotozaki', 'Ken Takahashi']","['Hiro Shimono', 'Natsuki Hanae', 'Yoshitsugu Matsuoka', 'Manaka Iwami']"
3621,459384,tt10433096,tvEpisode,You Must Master a Single Thing,You Must Master a Single Thing,0,2019,23,"Action,Animation,Fantasy",9.2,1461,"['Shûji Miyahara', 'Haruo Sotozaki', 'Takuya Nonaka']","['Hiro Shimono', 'Natsuki Hanae', 'Yoshitsugu Matsuoka', 'Manaka Iwami']"
